ID,DB,Dataset_ID,Table_Name,Short_Name,Long_Name,Unit,Temporal_Res_ID,Spatial_Res_ID,Temporal_Coverage_Begin,Temporal_Coverage_End,Lat_Coverage_Begin,Lat_Coverage_End,Lon_Coverage_Begin,Lon_Coverage_End,Grid_Mapping,Make_ID,Sensor_ID,Process_ID,Study_Domain_ID,Comment,Visualize,Data_Type
5783,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Gonyaulax,Abundance of cells in genus Gonyaulax,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5784,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Grammatophora,Abundance of cells in genus Grammatophora,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5785,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Gymnodinium,Abundance of cells in genus Gymnodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5786,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Gyrodinium,Abundance of cells in genus Gyrodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5787,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Haslea,Abundance of cells in genus Haslea,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5788,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Helicosphaera,Abundance of cells in genus Helicosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5789,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Hemiaulus,Abundance of cells in genus Hemiaulus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5790,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Heterocapsa,Abundance of cells in genus Heterocapsa,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5791,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Heterodinium,Abundance of cells in genus Heterodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5792,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Heterophrys,Abundance of cells in genus Heterophrys,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5793,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Hexacontium,Abundance of cells in genus Hexacontium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5794,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Karenia,Abundance of cells in genus Karenia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5795,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Karlodinium,Abundance of cells in genus Karlodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5796,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Katodinium,Abundance of cells in genus Katodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5797,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Laboea,Abundance of cells in genus Laboea,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5798,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Lauderia,Abundance of cells in genus Lauderia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5799,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Leegaardiella,Abundance of cells in genus Leegaardiella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5800,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Lepidodinium,Abundance of cells in genus Lepidodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5801,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Leptocylindrus,Abundance of cells in genus Leptocylindrus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5802,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Leucocryptos,Abundance of cells in genus Leucocryptos,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5803,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Licmophora,Abundance of cells in genus Licmophora,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5804,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Limacina,Abundance of cells in genus Limacina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5805,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Lingulodinium,Abundance of cells in genus Lingulodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5806,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Mallomonas,Abundance of cells in genus Mallomonas,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5807,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Mastogloia,Abundance of cells in genus Mastogloia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5808,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Meringosphaera,Abundance of cells in genus Meringosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5809,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Mesodinium,Abundance of cells in genus Mesodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5810,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Mesoporos,Abundance of cells in genus Mesoporos,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5811,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Minidiscus,Abundance of cells in genus Minidiscus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5812,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Mytilina,Abundance of cells in genus Mytilina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5813,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Nauplii,Abundance of cells in genus Nauplii,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5814,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Navicula,Abundance of cells in genus Navicula,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5815,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Nematodinium,Abundance of cells in genus Nematodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5816,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Nitzschia,Abundance of cells in genus Nitzschia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5817,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Novistrombidium,Abundance of cells in genus Novistrombidium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5818,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ochrosphaera,Abundance of cells in genus Ochrosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5819,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ophiaster,Abundance of cells in genus Ophiaster,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5820,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ornithocercus,Abundance of cells in genus Ornithocercus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5821,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Oxyphysis,Abundance of cells in genus Oxyphysis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5822,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Oxytoxum,Abundance of cells in genus Oxytoxum,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5823,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Paralia,Abundance of cells in genus Paralia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5824,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Peridiniella,Abundance of cells in genus Peridiniella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5825,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Peridiniopsis,Abundance of cells in genus Peridiniopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5826,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Peridinium,Abundance of cells in genus Peridinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5827,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Phaeocystis,Abundance of cells in genus Phaeocystis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5828,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Phalacroma,Abundance of cells in genus Phalacroma,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5829,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pinnularia,Abundance of cells in genus Pinnularia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5830,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Plagiotropus,Abundance of cells in genus Plagiotropus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5831,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pleuronema,Abundance of cells in genus Pleuronema,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5832,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pleurosigma,Abundance of cells in genus Pleurosigma,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5833,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Podolampas,Abundance of cells in genus Podolampas,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5834,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pollen,Abundance of cells in genus Pollen,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5835,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Polykrikos,Abundance of cells in genus Polykrikos,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5836,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pontosphaera,Abundance of cells in genus Pontosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5837,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Preperidinium,Abundance of cells in genus Preperidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5838,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Proboscia,Abundance of cells in genus Proboscia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5839,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pronoctiluca,Abundance of cells in genus Pronoctiluca,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5840,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Prorocentrum,Abundance of cells in genus Prorocentrum,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5841,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Proterythropsis,Abundance of cells in genus Proterythropsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5842,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Protoceratium,Abundance of cells in genus Protoceratium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5843,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Protoperidinium,Abundance of cells in genus Protoperidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5844,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pseudochattonella,Abundance of cells in genus Pseudochattonella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5845,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pseudonitzschia,Abundance of cells in genus Pseudonitzschia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5846,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pseudotontonia,Abundance of cells in genus Pseudotontonia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5847,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pterosperma,Abundance of cells in genus Pterosperma,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5848,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ptychocylis,Abundance of cells in genus Ptychocylis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5849,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pyramimonas,Abundance of cells in genus Pyramimonas,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5850,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Pyrophacus,Abundance of cells in genus Pyrophacus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5851,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Rhabdonella,Abundance of cells in genus Rhabdonella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5852,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Rhabdosphaera,Abundance of cells in genus Rhabdosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5853,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Rhizosolenia,Abundance of cells in genus Rhizosolenia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5854,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Richelia,Abundance of cells in genus Richelia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5855,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Sclerodinium,Abundance of cells in genus Sclerodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5856,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Scripsiella,Abundance of cells in genus Scripsiella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5857,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Scyphosphaera,Abundance of cells in genus Scyphosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5858,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Sethocapsa,Abundance of cells in genus Sethocapsa,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5859,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Spirostrombidinium,Abundance of cells in genus Spirostrombidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5860,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Stauraspis,Abundance of cells in genus Stauraspis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5861,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Stauroneis,Abundance of cells in genus Stauroneis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5862,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Strobilidium,Abundance of cells in genus Strobilidium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5863,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Strombidium,Abundance of cells in genus Strombidium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5864,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Synedra,Abundance of cells in genus Synedra,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5865,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Syracosphaera,Abundance of cells in genus Syracosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5866,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Takayama,Abundance of cells in genus Takayama,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5867,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Thalassiosira,Abundance of cells in genus Thalassiosira,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5868,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Tiarina,Abundance of cells in genus Tiarina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5869,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Tintinnopsis,Abundance of cells in genus Tintinnopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5870,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Tontonia,Abundance of cells in genus Tontonia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5871,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Torodinium,Abundance of cells in genus Torodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5872,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Trachelius,Abundance of cells in genus Trachelius,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5873,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Triceratium,Abundance of cells in genus Triceratium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5874,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Trichodesmium,Abundance of cells in genus Trichodesmium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5875,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Tropidoneis,Abundance of cells in genus Tropidoneis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5876,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Umbellosphaera,Abundance of cells in genus Umbellosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5877,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Umbilicosphaera,Abundance of cells in genus Umbilicosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5878,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Undella,Abundance of cells in genus Undella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5879,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Uronema,Abundance of cells in genus Uronema,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5880,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Warnowia,Abundance of cells in genus Warnowia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5881,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Total_Cells,Total abundance of cells across all genera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5882,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Temperature,Temperature from underway thermosalinograph,degrees C,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,26,2,18,,True,float
